"","subID","condition","Hz","frontal","central","parietal","occipital","ln_Hz","ln_frontal","ln_central","ln_parietal","ln_occipital"
"351","ya13","ya13",0.997,331.42198,51.2581666666667,271.45378,80.4388666666667,-0.00300450902029872,5.80339242747624,3.93687495491722,5.60379188547093,4.387497475629
"352","ya13","ya13",1.994,27.67222,12.0143666666667,36.33942,10.4941333333333,0.690142671539647,3.32042902187791,2.48610315591119,3.59290310246641,2.35081637085689
"353","ya13","ya13",2.991,5.6023,6.75196666666667,8.56522,4.02543333333333,1.09560777964781,1.72317722770679,1.90983382047262,2.14770981737732,1.39263256553104
"354","ya13","ya13",3.988,3.4378,4.37423333333333,5.11428,2.61716666666667,1.38328985209959,1.23483173191192,1.47573126635835,1.63203662703228,0.962092307674762
"355","ya13","ya13",4.985,2.32902,3.25823333333333,3.4055,1.5349,1.6064334034138,0.845447578241889,1.18118512619527,1.22539177169924,0.428465232337225
"356","ya13","ya13",0.997,204.52828,120.4385,114.51622,100.751,-0.00300450902029872,5.32070625443044,4.79113924920187,4.7407164723502,4.61265212633585
"357","ya13","ya13",1.994,26.5458,17.4088333333333,19.97042,17.0216666666667,0.690142671539647,3.27887154308386,2.85697774023855,2.99425217875388,2.83448704236195
"358","ya13","ya13",2.991,7.75048,7.01413333333333,6.94846,5.3742,1.09560777964781,2.0477547769312,1.94792716113715,1.93852005228981,1.68160972572707
"359","ya13","ya13",3.988,4.63344,4.26666666666667,3.62142,2.5819,1.38328985209959,1.53329957278628,1.45083288225746,1.28686621411517,0.948525562007513
"360","ya13","ya13",4.985,3.06746,2.8694,2.32196,1.71333333333333,1.6064334034138,1.12084985758311,1.05410294868215,0.842411656598467,0.538440790798964
"361","ya14","ya14",0.997,45.03676,35.9931,28.31534,18.4837666666667,-0.00300450902029872,3.80747904518707,3.58332725341904,3.34340370726341,2.91689286939808
"362","ya14","ya14",1.994,7.13192,7.70383333333333,7.70594,5.33453333333333,0.690142671539647,1.96458048288807,2.04171804047849,2.04199146003298,1.67420140826297
"363","ya14","ya14",2.991,2.52446,3.9135,4.16548,2.67116666666667,1.09560777964781,0.926027178469577,1.36443211426276,1.42683151507692,0.982515330783383
"364","ya14","ya14",3.988,1.86392,3.03153333333333,3.11254,1.90576666666667,1.38328985209959,0.622681796887441,1.10906854212591,1.13543911311387,0.644884377311296
"365","ya14","ya14",4.985,1.5668,3.00476666666667,2.97612,1.86003333333333,1.6064334034138,0.449035322809539,1.10019991660854,1.09062043873856,0.620594408711482
"366","ya14","ya14",0.997,467.59408,190.236833333333,132.90408,111.4192,-0.00300450902029872,6.14760056912427,5.24826978716334,4.88962766502224,4.7132996645274
"367","ya14","ya14",1.994,50.01644,22.1275333333333,18.73996,19.0173333333333,0.690142671539647,3.91235175138527,3.09682268528088,2.93065814233628,2.94535084399307
"368","ya14","ya14",2.991,12.81444,6.60406666666667,6.0444,6.15306666666667,1.09560777964781,2.55057266007073,1.88768562089891,1.79913222355747,1.81695060252278
"369","ya14","ya14",3.988,8.52118,5.15563333333333,3.93962,3.85333333333333,1.38328985209959,2.14255482890389,1.64008996798909,1.37108427195805,1.34893857457612
"370","ya14","ya14",4.985,6.46564,4.4776,3.409,3.29743333333333,1.6064334034138,1.86650200191041,1.49908718859501,1.22641899315577,1.19314438806859
"371","ya15","ya15",0.997,38.40984,16.5994333333333,33.99844,47.3853333333333,-0.00300450902029872,3.64831367676726,2.80936855823365,3.52631464121059,3.85831275747235
"372","ya15","ya15",1.994,10.56522,7.68976666666667,11.99562,10.6662666666667,0.690142671539647,2.35756747432495,2.03989044062115,2.48454158315929,2.36708611342847
"373","ya15","ya15",2.991,3.43464,2.74066666666667,4.52626,3.22216666666667,1.09560777964781,1.23391211668859,1.00820119980758,1.50989599142971,1.17005401112231
"374","ya15","ya15",3.988,1.78942,1.63463333333333,2.36318,1.67946666666667,1.38328985209959,0.581891544999712,0.491418518240762,0.860008169658286,0.518476282696513
"375","ya15","ya15",4.985,0.97142,1.06053333333333,1.46148,0.772766666666667,1.6064334034138,-0.0289963604415917,0.0587719262432341,0.379449620904882,-0.257778130209399
"376","ya15","ya15",0.997,34.28798,17.9802,93.38306,80.5655333333333,-0.00300450902029872,3.5347948554366,2.88927115245213,4.53670995833551,4.38907093191715
"377","ya15","ya15",1.994,8.3481,7.38426666666667,18.87178,21.0088333333333,0.690142671539647,2.12203396806031,1.99935161066907,2.93766768455544,3.04494298420199
"378","ya15","ya15",2.991,3.23186,3.84676666666667,6.35262,5.44886666666667,1.09560777964781,1.17305782288896,1.34723296860774,1.84886732623447,1.69540763597999
"379","ya15","ya15",3.988,1.66186,1.92273333333333,3.40924,2.3015,1.38328985209959,0.507937457024808,0.653747784777207,1.22648939255505,0.833561084275159
"380","ya15","ya15",4.985,0.94764,1.17013333333333,2.07166,1.37283333333333,1.6064334034138,-0.0537805956846471,0.157117702430664,0.72835021826847,0.316876730731057
"381","ya16","ya16",0.997,27.78428,23.3055666666667,25.38886,18.4685,-0.00300450902029872,3.32447039313358,3.14869224476903,3.23431049514181,2.91606657813574
"382","ya16","ya16",1.994,8.37728,9.41573333333333,9.81738,10.122,0.690142671539647,2.12552327946684,2.24238204896787,2.28415428432428,2.31471127279189
"383","ya16","ya16",2.991,3.76642,5.04876666666667,5.09128,5.27836666666667,1.09560777964781,1.32612494818017,1.61914398903719,1.62752927242568,1.66361670642728
"384","ya16","ya16",3.988,2.02986,2.71496666666667,2.78214,2.82546666666667,1.38328985209959,0.707966825158224,0.998779675839689,1.02322041574333,1.03867354269616
"385","ya16","ya16",4.985,1.70696,2.248,2.0101,1.9778,1.6064334034138,0.534714010614491,0.810040932031445,0.698184472077213,0.681985115853753
"386","ya16","ya16",0.997,361.69962,119.275266666667,119.34244,118.674133333333,-0.00300450902029872,5.89081408836309,4.78143398712943,4.78199700767007,4.77638136155277
"387","ya16","ya16",1.994,58.79392,21.4424666666667,21.14744,20.2384666666667,0.690142671539647,4.07403844819775,3.06537337933613,3.05151885797721,3.00758508397376
"388","ya16","ya16",2.991,16.08174,7.55663333333333,7.13498,7.0395,1.09560777964781,2.77768446685188,2.02242576472559,1.96500944784148,1.95153714492045
"389","ya16","ya16",3.988,8.99428,5.17973333333333,4.8924,4.788,1.38328985209959,2.19658881972962,1.64475357489477,1.58768298063107,1.56611278769573
"390","ya16","ya16",4.985,5.3573,3.5891,3.00234,2.7892,1.6064334034138,1.67846011682417,1.27790147469177,1.0993919846262,1.02575481636472
"391","ya17","ya17",0.997,143.4022,47.9949,44.92966,44.5412,-0.00300450902029872,4.96565326974937,3.87109475526296,3.80509815572648,3.79641460354083
"392","ya17","ya17",1.994,24.83144,12.5571,10.32028,7.6188,0.690142671539647,3.21211059220013,2.53028624266071,2.3341108914683,2.03061887698227
"393","ya17","ya17",2.991,7.17798,7.2915,6.57552,4.875,1.09560777964781,1.97101800643009,1.98670928617148,1.88335366238905,1.58412010444981
"394","ya17","ya17",3.988,4.03302,4.3653,3.80584,2.6979,1.38328985209959,1.39451547496646,1.47368691545221,1.33653672910433,0.992473692606442
"395","ya17","ya17",4.985,2.51458,2.62333333333333,2.21426,1.4681,1.6064334034138,0.922105791594053,0.964445773761202,0.794918261899232,0.383969047763278
"396","ya17","ya17",0.997,152.86302,77.824,56.18474,55.1067333333333,-0.00300450902029872,5.02954222625964,4.35444986690365,4.02864518977952,4.00927191074967
"397","ya17","ya17",1.994,26.6591,17.4537,13.9051,10.8024333333333,0.690142671539647,3.28313055574112,2.85955166055628,2.63225567931775,2.37977141739397
"398","ya17","ya17",2.991,8.62152,7.45013333333333,6.1813,4.76586666666667,1.09560777964781,2.1542614032373,2.00823192932304,1.82152860533494,1.56147940234453
"399","ya17","ya17",3.988,4.26294,4.44543333333333,3.53368,2.75396666666667,1.38328985209959,1.44995906308867,1.49187735202826,1.26233982084467,1.01304229662634
"400","ya17","ya17",4.985,2.82828,2.5786,1.87266,1.38943333333333,1.6064334034138,1.03966875303416,0.9472466159946,0.627359880021845,0.328895990160109
"401","ya18","ya18",0.997,92.79874,39.7557,32.95366,32.5822333333333,-0.00300450902029872,4.53043306211377,3.6827532270465,3.49510233216986,3.4837671500367
"402","ya18","ya18",1.994,13.35188,7.43813333333333,7.92512,6.26616666666667,0.690142671539647,2.59165719890153,2.00661992130797,2.07003746160454,1.83516479075058
"403","ya18","ya18",2.991,4.17164,3.4113,3.17144,2.63353333333333,1.09560777964781,1.42830924386599,1.22709345031665,1.15418574342003,0.968326417287948
"404","ya18","ya18",3.988,2.95616,2.53173333333333,1.90402,1.59563333333333,1.38328985209959,1.08389112882005,0.928904180146807,0.643967440515686,0.467270731613892
"405","ya18","ya18",4.985,2.2215,1.79036666666667,1.33128,1.18903333333333,1.6064334034138,0.798182643393826,0.582420440588686,0.286140885432952,0.173140652078784
"406","ya18","ya18",0.997,57.83464,33.0035333333333,30.97308,37.6761333333333,-0.00300450902029872,4.05758790412351,3.49661462644189,3.43311844012187,3.62902682590041
"407","ya18","ya18",1.994,9.92398,8.46523333333333,7.30216,7.17476666666667,0.690142671539647,2.29495405051112,2.1359675796864,1.98817019479837,1.97057024079168
"408","ya18","ya18",2.991,4.97354,4.49056666666667,3.30528,3.1164,1.09560777964781,1.60413186020391,1.50197890017537,1.19552118983613,1.13667848947457
"409","ya18","ya18",3.988,3.08138,2.52276666666667,1.74256,1.82086666666667,1.38328985209959,1.12537754858823,0.925356182887766,0.555355296345239,0.59931257822219
"410","ya18","ya18",4.985,2.17512,1.91673333333333,1.19648,1.19466666666667,1.6064334034138,0.777083835432499,0.650622348144944,0.179383912806612,0.177867206444574
"411","ya19","ya19",0.997,49.25136,20.9622666666667,17.55172,33.2698333333333,-0.00300450902029872,3.89693698145003,3.0427239960995,2.86515195080764,3.50465108049975
"412","ya19","ya19",1.994,9.10222,4.07416666666667,4.01666,6.071,0.690142671539647,2.20851833981432,1.40466622680255,1.39045071151614,1.8035233361483
"413","ya19","ya19",2.991,2.45168,1.60456666666667,1.76592,2.52933333333333,1.09560777964781,0.896773503847729,0.472853730512437,0.568671801042437,0.927955763404658
"414","ya19","ya19",3.988,1.54536,1.22703333333333,1.27008,1.76736666666667,1.38328985209959,0.435256892915901,0.204599331890605,0.239079890612563,0.569490679828104
"415","ya19","ya19",4.985,1.15414,1.00153333333333,1.01474,1.54676666666667,1.6064334034138,0.143355477885289,0.00153215897807661,0.0146324220443117,0.436166730652412
"416","ya19","ya19",0.997,599.76932,182.9568,175.03776,202.481333333333,-0.00300450902029872,6.39654511462322,5.20925005939979,5.16500172207678,5.3106477012277
"417","ya19","ya19",1.994,117.9857,34.3591333333333,30.4385,30.7451,0.690142671539647,4.77056343068132,3.53686787367028,3.41570825451257,3.42573063196154
"418","ya19","ya19",2.991,27.2765,9.59283333333333,8.65028,8.717,1.09560777964781,3.30602552562399,2.26101629190539,2.15759169036209,2.16527514202944
"419","ya19","ya19",3.988,13.0404,5.1301,4.40582,4.37156666666667,1.38328985209959,2.56805223087467,1.63512515217008,1.48292639416388,1.475121449818
"420","ya19","ya19",4.985,6.48604,3.79796666666667,3.1939,3.16253333333333,1.6064334034138,1.86965217499531,1.33446583580252,1.16124274059887,1.15137339418254
"421","ya21","ya21",0.997,151.6422,45.8281666666667,61.97184,66.8944,-0.00300450902029872,5.02152379858826,3.82489889481159,4.12668008831957,4.20311525660514
"422","ya21","ya21",1.994,21.53398,7.69086666666667,9.3471,8.49016666666667,0.690142671539647,3.06963215262928,2.04003347764414,2.23506613476309,2.13890863106893
"423","ya21","ya21",2.991,9.44624,4.20333333333333,3.69818,2.8944,1.09560777964781,2.24561677873109,1.43587786130872,1.30784080673978,1.06277783565889
"424","ya21","ya21",3.988,4.64846,2.58273333333333,2.24582,1.68586666666667,1.38328985209959,1.53653598195043,0.948848269656548,0.80907071062916,0.522279773811106
"425","ya21","ya21",4.985,2.48406,1.8304,1.6727,1.2464,1.6064334034138,0.909894318368887,0.604534522203342,0.514439087335826,0.220259396134347
"426","ya21","ya21",0.997,1107.38996,42.5014666666667,70.60058,118.925066666667,-0.00300450902029872,7.00976113806639,3.74953858513884,4.2570383597629,4.77849360289558
"427","ya21","ya21",1.994,39.1829,8.1307,11.32754,14.965,0.690142671539647,3.66824042713304,2.09564702071426,2.42723692878223,2.70571414130466
"428","ya21","ya21",2.991,6.19566,3.39993333333333,3.3931,3.43376666666667,1.09560777964781,1.82384904693665,1.22375582358674,1.22174395781105,1.23365781219545
"429","ya21","ya21",3.988,3.45406,2.80263333333333,2.2623,1.89216666666667,1.38328985209959,1.23955035073748,1.03055945140099,0.816381994894574,0.637722556954342
"430","ya21","ya21",4.985,2.35578,1.7376,1.49254,1.1497,1.6064334034138,0.856871882821477,0.552504850757479,0.400479366595505,0.139501038777557
"431","ya22","ya22",0.997,1223.40816,91.3967666666667,301.89836,333.689433333333,-0.00300450902029872,7.10939581672246,4.51521010219615,5.7100904044357,5.81021072008766
"432","ya22","ya22",1.994,72.9724,7.82186666666667,25.1955,26.1589666666667,0.690142671539647,4.29008128746552,2.05692323024923,3.22666540714303,3.26419202529915
"433","ya22","ya22",2.991,8.1821,2.8652,7.82704,8.67733333333333,1.09560777964781,2.10194884138314,1.05263815575816,2.05758440532453,2.16071426180857
"434","ya22","ya22",3.988,5.3402,2.5778,4.61938,4.9943,1.38328985209959,1.67526310545427,0.946936321988542,1.53026049695394,1.60829726213983
"435","ya22","ya22",4.985,3.8937,1.72353333333333,3.88706,4.81373333333333,1.6064334034138,1.35935986237969,0.544376447277073,1.3576530878199,1.57147294383682
"436","ya22","ya22",0.997,340.12426,102.2394,113.43988,86.8708666666667,-0.00300450902029872,5.82931102143033,4.6273171220674,4.73127300495533,4.46442272481544
"437","ya22","ya22",1.994,26.6233,12.5724,12.3539,12.0646,0.690142671539647,3.28178677222585,2.53150393516478,2.51397180269667,2.49027554477688
"438","ya22","ya22",2.991,6.07766,4.346,4.29104,4.4443,1.09560777964781,1.80461975347616,1.46925588183424,1.45652912780234,1.49162237624958
"439","ya22","ya22",3.988,3.39276,2.7381,2.31686,2.25533333333333,1.38328985209959,1.2216437494365,1.0072642492088,0.840212820663974,0.813297781690407
"440","ya22","ya22",4.985,2.61652,2.19613333333333,1.69032,1.66233333333333,1.6064334034138,0.96184519059988,0.786698238258274,0.524917860123128,0.508222237895876
